wall_time,elapsed_s,sessions,scans_total,scans_in_window,scan_rate_hz,drspaam_fps,t_det_ms_mean,t_det_ms_p95,t_det_ms_max,t_track_ms_mean,t_track_ms_p95,t_track_ms_max,t_lat_ms_mean,t_lat_ms_p95,t_lat_ms_max,t_scan_ms_mean,t_scan_ms_p95,t_scan_ms_max,t_fwd_ms_mean,t_fwd_ms_p95,t_fwd_ms_max,inference_ms_mean,inference_ms_p95,inference_ms_max,loss_percent,jitter_ms,wire_ms_mean,wire_ms_p95,wire_ms_max,busy_drop_in_window,bad_packets_in_window,gpu_util_percent,drspaam_gpu_duty_percent,gpu_mem_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_proc_mem_mb,torch_alloc_mb,torch_reserved_mb,torch_peak_mb,gpu_power_w,gpu_temp_c,gpu_sm_clock_mhz,cpu_percent_system,cpu_percent_process,proc_threads,ram_used_mb,ram_total_mb,ram_percent,proc_rss_mb,swap_used_mb,swap_total_mb,swap_percent
2026-09-04 14:56:07.565,11.005,1,23,2,2.0,30.92,32.561,34.71,34.948,2.003,2.226,2.251,35.252,37.645,37.911,400.989,404.782,405.203,21.507,22.968,23.13,32.34,34.444,34.678,0.0,4.17,5.819,6.086,6.116,0,0,22.0,6.48,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.5,64.0,1575.0,9.0,40.1,72,6781.0,15708.2,43.2,1222.1,0.0,4352.0,0.0
2026-09-04 14:56:08.565,12.005,1,26,3,3.0,33.25,30.443,30.885,30.897,1.206,1.347,1.359,32.453,32.937,32.966,400.27,401.912,402.177,19.662,19.69,19.692,30.073,30.521,30.558,0.0,6.33,17.827,37.772,41.286,0,0,0.0,9.02,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.05,64.0,1575.0,4.5,12.0,72,6785.4,15708.2,43.2,1222.1,0.0,4352.0,0.0
2026-09-04 14:56:09.565,13.006,1,28,2,2.0,33.48,30.049,30.217,30.236,0.916,0.918,0.919,31.669,31.841,31.86,398.542,400.531,400.752,19.647,19.673,19.676,29.864,30.036,30.055,0.0,9.15,6.188,6.255,6.263,0,0,19.0,5.97,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.04,64.0,1575.0,4.0,8.0,72,6783.5,15708.2,43.2,1222.1,0.0,4352.0,0.0
2026-09-04 14:56:10.565,14.005,1,31,3,3.0,33.61,29.935,29.984,29.986,1.389,1.4,1.401,32.052,32.106,32.109,397.867,399.791,400.105,19.674,19.678,19.678,29.754,29.806,29.808,0.0,4.71,5.108,6.659,6.77,0,0,0.0,8.93,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.06,64.0,1575.0,5.6,11.0,72,6779.9,15708.2,43.2,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:11.567,15.008,1,33,2,2.0,28.69,35.08,35.943,36.039,1.486,1.777,1.809,37.437,38.674,38.811,400.268,401.458,401.59,23.135,23.274,23.29,34.852,35.686,35.779,0.0,5.0,5.998,6.034,6.038,0,0,22.0,6.95,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.1,64.0,1575.0,7.4,75.8,72,6778.6,15708.2,43.2,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:12.565,16.005,1,36,3,3.01,28.87,34.882,35.368,35.407,1.485,1.785,1.823,37.13,37.534,37.591,398.109,399.442,399.673,23.028,23.186,23.205,34.642,35.082,35.116,0.0,8.24,3.962,5.743,6.056,0,0,0.0,10.41,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.14,64.0,1575.0,11.0,110.2,72,6776.1,15708.2,43.1,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:13.565,17.005,1,38,2,2.0,31.3,32.136,34.882,35.187,1.126,1.396,1.427,33.96,37.07,37.415,400.716,401.787,401.906,21.338,22.874,23.045,31.951,34.69,34.994,0.0,4.41,2.886,2.951,2.958,0,0,19.0,6.39,17.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.13,64.0,1575.0,6.2,41.0,72,6768.1,15708.2,43.1,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:14.565,18.005,1,41,3,3.0,31.54,31.894,34.743,35.189,1.295,1.427,1.433,33.884,36.859,37.34,398.779,400.234,400.291,20.825,22.775,23.112,31.709,34.55,34.994,0.0,4.98,20.727,50.983,56.305,0,0,0.0,9.51,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.08,64.0,1575.0,6.7,45.0,72,6761.7,15708.2,43.0,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:15.565,19.005,1,43,2,2.0,30.82,32.633,35.092,35.365,1.57,2.161,2.227,34.934,38.019,38.362,401.939,401.947,401.948,21.404,22.887,23.052,32.443,34.878,35.148,0.0,8.44,2.892,2.896,2.897,0,0,22.0,6.49,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.16,65.0,1575.0,5.5,42.0,72,6760.7,15708.2,43.0,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:16.567,20.008,1,46,3,2.99,31.01,32.464,34.396,34.443,1.608,2.133,2.226,34.741,37.196,37.347,399.713,399.834,399.841,21.831,23.044,23.065,32.248,34.13,34.17,0.0,4.26,3.114,3.556,3.626,0,0,0.0,9.65,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.16,64.0,1575.0,8.9,76.8,72,6752.2,15708.2,43.0,1222.2,0.0,4352.0,0.0
2026-09-04 14:56:17.565,21.006,1,48,2,2.0,33.87,29.693,29.996,30.03,0.917,0.924,0.925,31.256,31.609,31.648,398.439,400.174,400.367,19.637,19.671,19.675,29.521,29.837,29.872,0.0,6.86,3.209,3.569,3.609,0,0,19.0,5.92,17.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.14,65.0,1575.0,3.4,8.0,72,6751.1,15708.2,43.0,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:18.565,22.005,1,51,3,3.0,30.2,33.321,35.426,35.581,1.8,2.279,2.283,35.743,38.268,38.424,399.582,399.83,399.835,21.879,23.129,23.166,33.115,35.212,35.367,0.0,8.79,3.589,4.936,5.168,0,0,0.0,9.94,0.0,536.9,4096.0,192.0,23.9,98.0,897.3,12.16,65.0,1575.0,8.1,76.0,72,6765.6,15708.2,43.1,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:19.565,23.005,1,53,2,2.0,30.89,32.588,34.404,34.606,1.936,2.402,2.454,35.231,37.467,37.716,400.642,402.215,402.39,21.434,22.887,23.049,32.378,34.188,34.389,0.0,4.66,2.859,2.899,2.903,0,0,19.0,6.47,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.2,65.0,1575.0,5.6,41.0,72,6763.6,15708.2,43.1,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:20.565,24.005,1,56,3,3.0,31.41,32.023,35.724,36.359,1.363,2.172,2.311,34.087,38.595,39.374,399.663,399.914,399.948,20.791,22.757,23.102,31.834,35.494,36.122,0.0,7.36,20.727,51.17,56.538,0,0,0.0,9.55,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.18,65.0,1575.0,6.1,46.0,72,6757.8,15708.2,43.0,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:21.567,25.008,1,58,2,2.0,31.74,31.693,34.025,34.285,1.077,1.309,1.335,33.379,36.006,36.298,399.481,401.886,402.153,21.322,22.901,23.076,31.505,33.795,34.049,0.0,8.84,4.106,5.339,5.476,0,0,22.0,6.29,19.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.18,65.0,1575.0,5.2,39.9,72,6754.1,15708.2,43.0,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:22.565,26.005,1,61,3,3.01,30.81,32.647,36.082,36.585,1.344,1.691,1.709,34.682,38.291,38.769,400.353,402.105,402.406,20.924,22.801,23.126,32.453,35.873,36.374,0.0,5.44,3.088,3.178,3.181,0,0,0.0,9.76,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.22,65.0,1575.0,6.5,44.1,72,6756.6,15708.2,43.0,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:23.565,27.005,1,64,3,3.0,33.22,30.279,31.008,31.136,1.193,1.346,1.346,32.278,33.318,33.473,332.731,387.583,397.26,19.652,19.683,19.684,30.098,30.83,30.957,0.0,5.06,2.848,2.866,2.869,0,0,0.0,9.03,0.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.19,65.0,1575.0,4.3,11.0,72,6728.9,15708.2,42.8,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:24.565,28.005,1,69,5,5.0,33.7,29.842,30.058,30.083,1.42,1.638,1.659,31.984,32.168,32.205,199.693,200.392,200.481,19.635,19.669,19.669,29.673,29.899,29.924,0.0,9.2,3.037,3.777,4.005,0,0,19.0,14.84,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,12.85,65.0,1575.0,5.9,18.0,72,6724.8,15708.2,42.8,1222.3,0.0,4352.0,0.0
2026-09-04 14:56:25.565,29.005,1,79,10,10.0,29.73,33.84,36.233,36.448,1.593,2.068,2.173,36.197,39.077,39.23,110.077,156.127,200.75,22.299,23.717,23.794,33.635,36.006,36.207,0.0,3.87,2.835,3.093,3.25,0,0,24.0,33.64,22.0,536.9,4096.0,192.0,23.8,98.0,897.3,14.31,66.0,1575.0,21.2,272.1,72,6725.9,15708.2,42.8,1222.4,0.0,4352.0,0.0
2026-09-04 14:56:26.567,30.007,1,89,10,9.98,31.23,32.253,35.231,35.361,1.322,1.897,1.928,34.304,37.952,38.002,99.92,100.975,101.052,21.055,23.211,23.252,32.022,35.04,35.189,0.0,4.9,8.545,34.364,60.001,0,0,22.0,31.95,18.0,536.9,4096.0,192.0,23.7,98.0,897.3,15.05,66.0,1575.0,15.3,166.6,72,6731.0,15708.2,42.9,1222.4,0.0,4352.0,0.0
2026-09-04 14:56:27.566,31.006,1,99,10,10.02,29.24,34.4,36.03,36.165,1.444,1.805,1.934,36.619,38.334,38.361,99.645,101.264,101.823,22.334,23.224,23.314,34.194,35.831,35.954,0.0,9.48,9.453,34.065,39.343,0,0,19.0,34.26,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,15.03,66.0,1575.0,22.3,298.4,72,6728.1,15708.2,42.8,1222.4,0.0,4352.0,0.0
2026-09-04 14:56:28.565,32.006,1,109,10,10.0,30.34,33.155,37.652,38.838,0.92,1.604,1.939,34.773,39.822,41.439,99.777,101.16,101.199,21.361,23.362,23.632,32.956,37.387,38.566,0.0,3.18,3.303,4.442,4.459,0,0,22.0,32.96,18.0,536.9,4096.0,192.0,23.8,98.0,897.3,15.02,66.0,1575.0,17.3,212.1,72,6720.0,15708.2,42.8,1222.4,0.0,4352.0,0.0
2026-09-04 14:56:29.565,33.005,1,109,0,0.0,,,,,,,,,,,,,,,,,,,,0.0,3.69,9.15,37.857,66.189,8,0,13.0,,12.0,502.9,4096.0,158.0,25.3,64.0,905.6,14.2,66.0,1575.0,11.1,126.0,72,6719.3,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:30.565,34.005,1,119,10,10.0,7.56,132.409,589.193,1042.388,0.877,1.244,1.262,134.531,592.083,1043.741,200.016,653.084,1104.203,121.556,577.32,1031.021,132.227,588.99,1042.186,0.0,7.6,3.693,6.458,6.864,2,0,19.0,132.25,18.0,544.9,4096.0,200.0,23.8,106.0,905.6,15.81,66.0,1627.0,13.3,142.0,72,6733.9,15708.2,42.9,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:31.567,35.007,1,129,10,9.98,32.48,30.971,35.004,36.049,0.861,1.023,1.052,32.487,36.652,37.845,99.757,101.703,101.893,20.292,22.807,22.832,30.786,34.799,35.835,0.0,3.41,2.835,3.028,3.077,0,0,22.0,30.72,19.0,544.9,4096.0,200.0,23.8,106.0,905.6,15.65,66.0,1627.0,9.8,100.8,72,6730.4,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:32.565,36.005,1,139,10,10.02,31.83,31.698,37.074,37.526,0.962,1.283,1.443,33.83,41.366,43.557,99.557,101.901,102.279,20.339,23.037,23.189,31.416,36.84,37.328,0.0,3.72,11.115,40.876,68.366,0,0,19.0,31.48,18.0,544.9,4096.0,200.0,23.8,106.0,905.6,15.17,66.0,1575.0,9.7,99.2,72,6724.6,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:33.565,37.005,1,149,10,10.0,31.02,32.416,36.171,36.324,1.019,1.594,1.864,34.208,38.236,38.716,100.566,102.13,102.155,21.182,23.532,23.702,32.239,35.977,36.121,0.0,7.09,3.806,5.567,5.567,0,0,19.0,32.23,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.07,66.0,1575.0,13.8,166.9,72,6730.5,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:34.565,38.005,1,159,10,10.0,31.14,32.321,35.969,36.006,1.745,2.409,2.411,34.869,39.123,39.247,99.795,103.48,104.599,21.023,23.197,23.231,32.113,35.757,35.792,0.0,3.22,4.378,6.998,7.205,0,0,22.0,32.11,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.0,67.0,1575.0,14.7,167.0,72,6725.6,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:35.565,39.005,1,169,10,10.0,30.22,33.365,35.916,35.966,2.461,3.259,3.563,36.662,39.816,39.938,99.734,101.659,101.831,21.717,23.157,23.178,33.093,35.588,35.64,0.0,3.68,8.789,24.253,38.56,0,0,22.0,33.09,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.12,67.0,1575.0,19.3,234.0,72,6718.0,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:36.567,40.008,1,179,10,9.98,29.63,33.961,37.016,37.212,2.134,2.908,2.935,36.879,40.04,40.155,100.623,101.457,101.528,21.938,23.771,23.872,33.753,36.779,37.003,0.0,8.37,6.394,22.348,37.536,0,0,23.0,33.68,19.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.22,67.0,1575.0,18.5,237.5,72,6717.3,15708.2,42.8,1222.7,0.0,4352.0,0.0
2026-09-04 14:56:37.565,41.005,1,189,10,10.02,30.23,33.292,36.565,36.886,1.525,2.162,2.244,35.548,39.483,39.73,99.703,101.095,101.131,21.597,23.06,23.079,33.081,36.322,36.631,0.0,2.75,3.272,4.865,5.36,0,0,22.0,33.16,18.0,576.9,4096.0,232.0,23.7,138.0,905.6,15.16,67.0,1575.0,19.5,233.5,72,6713.4,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:38.565,42.005,1,199,10,10.0,30.88,32.562,35.964,36.714,1.625,1.92,1.939,34.963,38.902,39.554,99.185,101.24,101.628,21.33,23.071,23.075,32.381,35.725,36.442,0.0,3.77,8.953,23.682,36.546,0,0,19.0,32.38,18.0,576.9,4096.0,232.0,23.9,138.0,905.6,15.16,67.0,1575.0,17.1,202.0,72,6712.7,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:39.565,43.006,1,209,10,10.0,29.75,33.85,36.404,37.069,1.498,2.004,2.034,36.068,38.743,39.134,100.767,103.407,103.996,22.352,23.912,24.057,33.614,36.204,36.879,0.0,7.44,4.503,6.739,7.016,0,0,22.0,33.61,19.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.21,67.0,1575.0,23.1,268.9,72,6717.3,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:40.565,44.005,1,219,10,10.0,30.14,33.367,34.68,34.696,1.211,1.909,1.919,35.294,36.598,36.692,99.864,103.695,105.069,22.315,23.138,23.187,33.182,34.48,34.497,0.0,3.0,3.201,4.744,5.256,0,0,19.0,33.19,18.0,576.9,4096.0,232.0,23.7,138.0,905.6,15.24,67.0,1575.0,23.3,298.0,72,6716.9,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:41.567,45.008,1,229,10,9.98,31.07,32.431,35.173,35.25,0.942,1.186,1.232,34.419,37.407,37.492,99.719,101.476,101.603,20.991,23.117,23.18,32.183,34.947,35.007,0.0,3.84,12.738,42.221,71.145,0,0,19.0,32.11,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.16,67.0,1575.0,15.0,166.6,72,6712.8,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:42.565,46.006,1,239,10,10.02,30.08,33.436,34.952,35.169,0.985,1.154,1.16,35.216,36.583,36.649,100.323,101.801,101.927,22.054,23.148,23.149,33.242,34.758,34.972,0.0,7.17,5.188,8.146,8.801,0,0,22.0,33.31,19.0,576.9,4096.0,232.0,23.7,138.0,905.6,15.21,67.0,1575.0,20.9,267.5,72,6710.4,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:43.565,47.005,1,249,10,10.0,28.89,34.953,38.35,39.121,1.112,1.583,1.82,36.89,40.707,41.593,99.49,101.415,101.525,22.397,23.208,23.21,34.62,37.794,38.856,0.0,3.29,5.699,6.358,6.397,0,0,19.0,34.62,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.28,68.0,1575.0,23.7,304.0,72,6712.6,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:44.565,48.005,1,259,10,10.0,31.78,31.786,34.947,34.954,1.013,1.193,1.195,33.482,36.821,36.829,100.273,101.451,101.66,21.039,23.137,23.221,31.471,34.688,34.73,0.0,3.35,9.649,24.961,39.356,0,0,19.0,31.47,18.0,576.9,4096.0,232.0,23.7,138.0,905.6,15.25,68.0,1575.0,14.0,164.0,72,6712.9,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:45.565,49.005,1,269,10,10.0,30.9,32.683,35.836,35.925,0.883,1.155,1.221,34.296,37.659,37.827,99.792,101.027,101.062,21.382,23.205,23.209,32.362,35.344,35.684,0.0,7.08,5.821,9.789,12.56,0,0,19.0,32.37,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.2,68.0,1575.0,16.9,199.1,72,6707.9,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:46.567,50.007,1,279,10,9.98,31.08,32.352,35.727,36.04,1.266,1.805,1.94,34.337,37.818,38.089,99.791,101.755,102.327,21.351,23.163,23.2,32.171,35.539,35.846,0.0,3.37,5.775,6.306,6.369,0,0,22.0,32.1,19.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.24,68.0,1575.0,16.1,199.6,72,6706.9,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:47.566,51.006,1,289,10,10.02,29.65,33.947,36.121,36.444,1.822,2.519,2.649,36.587,39.187,39.918,99.751,101.223,101.246,22.047,23.282,23.395,33.731,35.888,36.204,0.0,3.11,8.512,25.111,42.282,0,0,22.0,33.79,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.29,68.0,1575.0,21.6,270.2,72,6713.6,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:48.565,52.005,1,299,10,10.0,31.29,32.15,34.921,35.079,1.735,2.73,2.956,34.663,37.985,38.006,100.285,101.137,101.167,20.823,23.272,23.305,31.962,34.72,34.898,0.0,8.22,6.033,11.714,15.004,0,0,19.0,31.97,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.29,68.0,1575.0,12.2,133.2,72,6711.1,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:49.565,53.005,1,309,10,10.0,32.29,31.153,35.13,35.8,1.435,2.344,2.669,33.28,37.991,38.59,99.772,101.543,101.709,20.624,23.042,23.062,30.966,34.892,35.565,0.0,3.31,4.725,6.476,6.905,0,0,19.0,30.96,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.2,68.0,1575.0,13.8,134.0,72,6725.7,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:50.565,54.005,1,319,10,10.0,30.49,33.05,36.736,37.492,1.619,2.415,2.426,35.453,39.248,39.579,99.787,101.417,101.613,21.418,23.405,23.558,32.794,36.558,37.322,0.0,3.0,4.881,10.772,13.957,0,0,19.0,32.8,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.28,68.0,1575.0,17.4,199.0,72,6724.3,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:51.567,55.008,1,329,10,9.98,29.34,34.301,36.672,36.859,1.444,2.029,2.411,36.544,38.986,39.29,100.253,101.793,101.865,22.223,23.5,23.666,34.083,36.424,36.619,0.0,7.23,5.907,13.401,17.441,0,0,23.0,34.01,19.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.35,68.0,1575.0,21.9,267.4,72,6722.6,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:52.565,56.005,1,339,10,10.02,29.06,34.659,35.946,36.389,1.133,1.83,2.228,36.856,39.166,40.102,99.757,101.611,101.856,22.684,23.337,23.456,34.408,35.711,36.165,0.0,3.54,4.14,6.038,6.042,0,0,22.0,34.48,18.0,576.9,4096.0,232.0,23.9,138.0,905.6,15.41,68.0,1575.0,26.3,339.5,72,6721.7,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:53.565,57.005,1,349,10,10.0,31.57,31.874,36.642,37.676,0.749,0.921,0.984,33.398,38.288,39.331,99.451,101.331,101.352,21.003,23.234,23.238,31.679,36.41,37.448,0.0,2.83,3.198,4.266,4.82,0,0,22.0,31.68,19.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.36,69.0,1575.0,15.2,167.1,72,6717.2,15708.2,42.8,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:54.565,58.005,1,359,10,10.0,29.71,33.886,36.727,37.089,1.034,1.424,1.439,35.686,38.549,38.924,99.966,101.545,101.551,21.75,23.179,23.197,33.659,36.474,36.817,0.0,9.5,4.685,12.651,20.259,0,0,22.0,33.66,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.34,69.0,1575.0,19.3,233.1,72,6713.7,15708.2,42.7,1222.8,0.0,4352.0,0.0
2026-09-04 14:56:55.565,59.005,1,369,10,10.0,30.07,33.476,35.556,36.013,1.133,1.442,1.457,35.366,37.448,37.719,100.413,101.946,102.272,21.765,23.18,23.188,33.257,35.335,35.788,0.0,3.3,3.277,5.109,5.629,0,0,19.0,33.26,18.0,576.9,4096.0,232.0,23.8,138.0,905.6,15.38,69.0,1575.0,19.7,228.0,72,6717.0,15708.2,42.8,1222.8,0.0,4352.0,0.0
